transaction_id,customer_id,counterparty,transaction_type,amount,direction,timestamp,paid_in,paid_out,balance,tier,hour,day_of_week,month,is_weekend,is_night,is_betting,is_international,is_kadogo,balance_after
TXN_0000003369,CUST_000220,User-96988,Received Money,285.22,inflow,2024-07-10T11:16:42.799377+00:00,285.22,0.0,90334.47,1,11,2,7,false,false,false,false,false,90334.47
TXN_0000003370,CUST_000372,Merchant-9294,Lipa Na M-PESA (Buy Goods),2151.06,outflow,2024-07-10T11:16:43.548175+00:00,0.0,2151.06,231114.78,1,11,2,7,false,false,false,false,false,231114.78
TXN_0000003371,CUST_000825,User-42004,Received Money,8149.37,inflow,2024-07-10T11:22:43.715342+00:00,8149.37,0.0,89096.27,1,11,2,7,false,false,false,false,false,89096.27
TXN_0000003372,CUST_000965,User-30157,Received Money,1247.06,inflow,2024-07-10T11:22:59.943274+00:00,1247.06,0.0,120459.43,1,11,2,7,false,false,false,false,false,120459.43
TXN_0000003373,CUST_000749,User-96550,Send Money,1215.48,outflow,2024-07-10T11:23:48.914892+00:00,0.0,1215.48,106685.48,1,11,2,7,false,false,false,false,false,106685.48
TXN_0000003374,CUST_000442,Merchant-5879,Lipa Na M-PESA (Buy Goods),879.3,outflow,2024-07-10T11:23:55.111741+00:00,0.0,879.3,266004.26,3,11,2,7,false,false,false,false,false,266004.26
TXN_0000003375,CUST_000205,User-43634,Send Money,1369.69,outflow,2024-07-10T11:23:57.044432+00:00,0.0,1369.69,104325.72,1,11,2,7,false,false,false,false,false,104325.72
TXN_0000003376,CUST_000349,User-68685,Send Money,599.34,outflow,2024-07-10T11:24:31.969752+00:00,0.0,599.34,69193.79,1,11,2,7,false,false,false,false,false,69193.79
TXN_0000003377,CUST_000509,Agent-935,Agent Withdrawal,114.67,outflow,2024-07-10T11:25:53.461636+00:00,0.0,114.67,415186.59,2,11,2,7,false,false,false,false,false,415186.59
TXN_0000003378,CUST_000720,Bonga Points,Others,4481.71,inflow,2024-07-10T11:25:59.341113+00:00,4481.71,0.0,110621.65,1,11,2,7,false,false,false,false,false,110621.65
TXN_0000003379,CUST_000600,1xBet,Agent Deposit,1668.39,inflow,2024-07-10T11:28:45.640272+00:00,1668.39,0.0,369126.71,2,11,2,7,false,false,true,false,false,369126.71
TXN_0000003380,CUST_000413,Agent-499,Agent Withdrawal,16533.68,outflow,2024-07-10T11:31:40.144558+00:00,0.0,16533.68,48884.02,1,11,2,7,false,false,false,false,false,48884.02
TXN_0000003381,CUST_000583,Fuliza,Others,796.78,inflow,2024-07-10T11:34:09.800921+00:00,796.78,0.0,271103.41,3,11,2,7,false,false,false,false,false,271103.41
TXN_0000003382,CUST_000634,Agent-661,Agent Withdrawal,3406.4,outflow,2024-07-10T11:34:19.864560+00:00,0.0,3406.4,82279.1,1,11,2,7,false,false,false,false,false,82279.1
TXN_0000003383,CUST_000533,Agent-376,Agent Deposit,417.83,inflow,2024-07-10T11:41:18.568210+00:00,417.83,0.0,97114.38,1,11,2,7,false,false,false,false,false,97114.38
TXN_0000003384,CUST_000298,Merchant-2480,Lipa Na M-PESA (Buy Goods),233.12,outflow,2024-07-10T11:42:30.878116+00:00,0.0,233.12,123913.72,3,11,2,7,false,false,false,false,false,123913.72
TXN_0000003385,CUST_000526,Agent-335,Agent Withdrawal,12057.43,outflow,2024-07-10T11:48:19.231870+00:00,0.0,12057.43,49826.06,1,11,2,7,false,false,false,false,false,49826.06
TXN_0000003386,CUST_000907,Paybill-971649,Lipa Na M-PESA (Paybill),415.48,outflow,2024-07-10T11:50:01.553708+00:00,0.0,415.48,91247.92,1,11,2,7,false,false,false,false,false,91247.92
TXN_0000003387,CUST_000975,User-39829,Send Money,7640.1,outflow,2024-07-10T11:53:59.145096+00:00,0.0,7640.1,105658.58,1,11,2,7,false,false,false,false,false,105658.58
TXN_0000003388,CUST_000149,Agent-451,Agent Deposit,178.91,inflow,2024-07-10T11:54:39.738381+00:00,178.91,0.0,281662.48,3,11,2,7,false,false,false,false,false,281662.48
TXN_0000003389,CUST_000141,Fuliza,Others,4347.28,inflow,2024-07-10T11:55:03.010346+00:00,4347.28,0.0,78521.42,1,11,2,7,false,false,false,false,false,78521.42
TXN_0000003390,CUST_000415,User-68883,Send Money,636.44,outflow,2024-07-10T11:55:11.896150+00:00,0.0,636.44,366755.04,2,11,2,7,false,false,false,false,false,366755.04
TXN_0000003391,CUST_000601,Merchant-2385,Lipa Na M-PESA (Buy Goods),81.28,outflow,2024-07-10T12:03:58.768478+00:00,0.0,81.28,267836.48,2,12,2,7,false,false,false,false,true,267836.48
TXN_0000003392,CUST_000103,User-39686,Send Money,292.9,outflow,2024-07-10T12:04:26.176675+00:00,0.0,292.9,211932.15,2,12,2,7,false,false,false,false,false,211932.15
TXN_0000003393,CUST_000766,User-14448,Send Money,2125.17,outflow,2024-07-10T12:07:04.050332+00:00,0.0,2125.17,83596.82,2,12,2,7,false,false,false,false,false,83596.82
TXN_0000003394,CUST_000517,Merchant-2707,Lipa Na M-PESA (Buy Goods),32.25,outflow,2024-07-10T12:11:13.218993+00:00,0.0,32.25,131264.93,1,12,2,7,false,false,false,false,true,131264.93
TXN_0000003395,CUST_000497,Bonga Points,Others,340.13,inflow,2024-07-10T12:11:29.302544+00:00,340.13,0.0,152354.46,1,12,2,7,false,false,false,false,false,152354.46
TXN_0000003396,CUST_000553,Merchant-4325,Lipa Na M-PESA (Buy Goods),131565.83,outflow,2024-07-10T12:16:17.110947+00:00,0.0,131565.83,237321.62,2,12,2,7,false,false,false,false,false,237321.62
TXN_0000003397,CUST_000476,M-Shwari,Others,2022.49,inflow,2024-07-10T12:18:51.481540+00:00,2022.49,0.0,128989.8,1,12,2,7,false,false,false,false,false,128989.8
TXN_0000003398,CUST_000036,Agent-924,Agent Deposit,1183.93,inflow,2024-07-10T12:23:34.375628+00:00,1183.93,0.0,239729.57,3,12,2,7,false,false,false,false,false,239729.57
TXN_0000003399,CUST_000587,User-17409,Received Money,503.69,inflow,2024-07-10T12:27:55.011494+00:00,503.69,0.0,90138.56,1,12,2,7,false,false,false,false,false,90138.56
TXN_0000003400,CUST_000119,User-38773,Send Money,1014.66,outflow,2024-07-10T12:28:07.774182+00:00,0.0,1014.66,197537.13,3,12,2,7,false,false,false,false,false,197537.13
TXN_0000003401,CUST_000248,M-Shwari,Others,1755.48,inflow,2024-07-10T12:28:19.673377+00:00,1755.48,0.0,100563.01,1,12,2,7,false,false,false,false,false,100563.01
TXN_0000003402,CUST_000379,User-91622,Received Money,893.27,inflow,2024-07-10T12:29:01.562311+00:00,893.27,0.0,179597.95,2,12,2,7,false,false,false,false,false,179597.95
TXN_0000003403,CUST_000652,User-22308,Send Money,40459.33,outflow,2024-07-10T12:29:32.154033+00:00,0.0,40459.33,6839.7,1,12,2,7,false,false,false,false,false,6839.7
TXN_0000003404,CUST_000449,Merchant-3402,Lipa Na M-PESA (Buy Goods),35.9,outflow,2024-07-10T12:31:41.576513+00:00,0.0,35.9,199855.51,2,12,2,7,false,false,false,false,true,199855.51
TXN_0000003405,CUST_000832,User-78544,Send Money,1983.93,outflow,2024-07-10T12:32:26.922502+00:00,0.0,1983.93,155501.71,3,12,2,7,false,false,false,false,false,155501.71
TXN_0000003406,CUST_000672,Agent-292,Agent Withdrawal,202.93,outflow,2024-07-10T12:33:19.711471+00:00,0.0,202.93,114469.89,1,12,2,7,false,false,false,false,false,114469.89
TXN_0000003407,CUST_000310,Agent-335,Agent Withdrawal,1535.54,outflow,2024-07-10T12:34:40.611543+00:00,0.0,1535.54,308002.53,2,12,2,7,false,false,false,false,false,308002.53
TXN_0000003408,CUST_000634,User-23748,Send Money,448.51,outflow,2024-07-10T12:36:30.030683+00:00,0.0,448.51,81830.59,1,12,2,7,false,false,false,false,false,81830.59
TXN_0000003409,CUST_000874,Agent-240,Agent Withdrawal,462.56,outflow,2024-07-10T12:37:04.955101+00:00,0.0,462.56,244417.82,3,12,2,7,false,false,false,false,false,244417.82
TXN_0000003410,CUST_000361,User-95864,Send Money,4225.27,outflow,2024-07-10T12:37:08.951407+00:00,0.0,4225.27,229319.08,1,12,2,7,false,false,false,false,false,229319.08
TXN_0000003411,CUST_000183,Agent-380,Agent Withdrawal,533.36,outflow,2024-07-10T12:39:44.761128+00:00,0.0,533.36,151393.36,1,12,2,7,false,false,false,false,false,151393.36
TXN_0000003412,CUST_000501,Paybill-640374,Lipa Na M-PESA (Paybill),1361.44,outflow,2024-07-10T12:42:12.963795+00:00,0.0,1361.44,328038.58,3,12,2,7,false,false,false,false,false,328038.58
TXN_0000003413,CUST_000284,User-69016,Received Money,3478.28,inflow,2024-07-10T12:42:48.605844+00:00,3478.28,0.0,152866.54,2,12,2,7,false,false,false,false,false,152866.54
TXN_0000003414,CUST_000880,User-40539,Send Money,1084.59,outflow,2024-07-10T12:44:41.278938+00:00,0.0,1084.59,69417.7,1,12,2,7,false,false,false,false,false,69417.7
TXN_0000003415,CUST_000970,User-70147,Received Money,11.47,inflow,2024-07-10T12:45:29.825763+00:00,11.47,0.0,67663.07,1,12,2,7,false,false,false,false,true,67663.07
TXN_0000003416,CUST_000078,User-83691,Send Money,362.97,outflow,2024-07-10T12:46:09.901356+00:00,0.0,362.97,285141.23,2,12,2,7,false,false,false,false,false,285141.23
TXN_0000003417,CUST_000469,User-49138,Send Money,656.81,outflow,2024-07-10T12:47:23.060916+00:00,0.0,656.81,178216.92,2,12,2,7,false,false,false,false,false,178216.92
TXN_0000003418,CUST_000410,User-68357,Received Money,249.39,inflow,2024-07-10T12:50:31.558366+00:00,249.39,0.0,437838.21,2,12,2,7,false,false,false,false,false,437838.21
TXN_0000003419,CUST_000610,User-52748,Send Money,329.14,outflow,2024-07-10T12:50:52.873546+00:00,0.0,329.14,68555.15,1,12,2,7,false,false,false,false,false,68555.15
TXN_0000003420,CUST_000645,User-72717,Send Money,3366.04,outflow,2024-07-10T12:51:20.301150+00:00,0.0,3366.04,107893.09,1,12,2,7,false,false,false,false,false,107893.09
TXN_0000003421,CUST_000498,User-70310,Received Money,82.94,inflow,2024-07-10T12:51:21.556998+00:00,82.94,0.0,159306.01,3,12,2,7,false,false,false,false,true,159306.01
TXN_0000003422,CUST_000729,User-83045,Send Money,628.47,outflow,2024-07-10T12:52:02.287963+00:00,0.0,628.47,87438.98,1,12,2,7,false,false,false,false,false,87438.98
TXN_0000003423,CUST_000631,WorldRemit,Received Money,4456.04,inflow,2024-07-10T12:55:38.064858+00:00,4456.04,0.0,61576.5,1,12,2,7,false,false,false,true,false,61576.5
TXN_0000003424,CUST_000696,User-23284,Send Money,986.05,outflow,2024-07-10T12:55:39.303754+00:00,0.0,986.05,87909.66,1,12,2,7,false,false,false,false,false,87909.66
TXN_0000003425,CUST_000712,Reversal,Others,285.22,inflow,2024-07-10T12:55:54.301244+00:00,285.22,0.0,321468.44,2,12,2,7,false,false,false,false,false,321468.44
TXN_0000003426,CUST_000448,Agent-992,Agent Deposit,5585.1,inflow,2024-07-10T12:58:03.955692+00:00,5585.1,0.0,92511.49,1,12,2,7,false,false,false,false,false,92511.49
TXN_0000003427,CUST_000699,Paybill-398760,Lipa Na M-PESA (Paybill),856.17,outflow,2024-07-10T12:58:10.349611+00:00,0.0,856.17,128876.64,2,12,2,7,false,false,false,false,false,128876.64
TXN_0000003428,CUST_000614,Merchant-6849,Lipa Na M-PESA (Buy Goods),209.37,outflow,2024-07-10T12:59:42.176368+00:00,0.0,209.37,161986.39,2,12,2,7,false,false,false,false,false,161986.39
TXN_0000003429,CUST_000580,Okoa Jahazi,Others,3472.95,outflow,2024-07-10T13:01:49.573225+00:00,0.0,3472.95,122503.29,2,13,2,7,false,false,false,false,false,122503.29
TXN_0000003430,CUST_000795,Agent-166,Agent Withdrawal,286.81,outflow,2024-07-10T13:05:34.608763+00:00,0.0,286.81,289475.69,2,13,2,7,false,false,false,false,false,289475.69
TXN_0000003431,CUST_000177,Paybill-969077,Lipa Na M-PESA (Paybill),2555.14,outflow,2024-07-10T13:10:25.432278+00:00,0.0,2555.14,186512.05,1,13,2,7,false,false,false,false,false,186512.05
TXN_0000003432,CUST_000163,Agent-703,Agent Deposit,314.88,inflow,2024-07-10T13:15:49.169415+00:00,314.88,0.0,78780.09,1,13,2,7,false,false,false,false,false,78780.09
TXN_0000003433,CUST_000443,User-69698,Send Money,952.52,outflow,2024-07-10T13:16:50.699506+00:00,0.0,952.52,149279.43,2,13,2,7,false,false,false,false,false,149279.43
TXN_0000003434,CUST_000655,User-23370,Received Money,483.99,inflow,2024-07-10T13:21:21.267314+00:00,483.99,0.0,97786.25,1,13,2,7,false,false,false,false,false,97786.25
TXN_0000003435,CUST_000218,Paybill-381430,Lipa Na M-PESA (Paybill),1872.07,outflow,2024-07-10T13:26:10.667760+00:00,0.0,1872.07,195987.46,1,13,2,7,false,false,false,false,false,195987.46
TXN_0000003436,CUST_000060,User-91144,Send Money,2049.34,outflow,2024-07-10T13:29:20.403907+00:00,0.0,2049.34,105417.18,2,13,2,7,false,false,false,false,false,105417.18
TXN_0000003437,CUST_000636,User-80827,Send Money,853.11,outflow,2024-07-10T13:29:44.633655+00:00,0.0,853.11,61232.03,1,13,2,7,false,false,false,false,false,61232.03
TXN_0000003438,CUST_000570,Paybill-634120,Lipa Na M-PESA (Paybill),367.68,outflow,2024-07-10T13:30:18.431096+00:00,0.0,367.68,90444.62,1,13,2,7,false,false,false,false,false,90444.62
TXN_0000003439,CUST_000144,User-73938,Received Money,16389.62,inflow,2024-07-10T13:33:25.115383+00:00,16389.62,0.0,82010.47,1,13,2,7,false,false,false,false,false,82010.47
TXN_0000003440,CUST_000091,Paybill-910507,Lipa Na M-PESA (Paybill),1384.83,outflow,2024-07-10T13:34:04.990110+00:00,0.0,1384.83,372499.24,2,13,2,7,false,false,false,false,false,372499.24
TXN_0000003441,CUST_000356,Odibets,Send Money,3542.45,outflow,2024-07-10T13:36:04.727804+00:00,0.0,3542.45,62681.62,1,13,2,7,false,false,true,false,false,62681.62
TXN_0000003442,CUST_000303,Paybill-917395,Lipa Na M-PESA (Paybill),992.45,outflow,2024-07-10T13:41:55.009056+00:00,0.0,992.45,85523.74,1,13,2,7,false,false,false,false,false,85523.74
TXN_0000003443,CUST_000318,User-78546,Send Money,1554.16,outflow,2024-07-10T13:42:19.949607+00:00,0.0,1554.16,147127.47,3,13,2,7,false,false,false,false,false,147127.47
TXN_0000003444,CUST_000244,Merchant-3443,Lipa Na M-PESA (Buy Goods),2622.3,outflow,2024-07-10T13:44:00.332871+00:00,0.0,2622.3,130361.5,1,13,2,7,false,false,false,false,false,130361.5
TXN_0000003445,CUST_000536,User-37892,Received Money,217.36,inflow,2024-07-10T13:47:47.364821+00:00,217.36,0.0,97790.65,1,13,2,7,false,false,false,false,false,97790.65
TXN_0000003446,CUST_000530,Paybill-974675,Lipa Na M-PESA (Paybill),10029.17,outflow,2024-07-10T13:48:37.789288+00:00,0.0,10029.17,172796.46,2,13,2,7,false,false,false,false,false,172796.46
TXN_0000003447,CUST_000834,User-59084,Send Money,908.56,outflow,2024-07-10T13:48:47.518518+00:00,0.0,908.56,146543.69,2,13,2,7,false,false,false,false,false,146543.69
TXN_0000003448,CUST_000014,User-16544,Received Money,848.74,inflow,2024-07-10T13:49:39.958621+00:00,848.74,0.0,98104.26,1,13,2,7,false,false,false,false,false,98104.26
TXN_0000003449,CUST_000885,Paybill-536200,Lipa Na M-PESA (Paybill),333.29,outflow,2024-07-10T13:51:36.221371+00:00,0.0,333.29,74585.7,1,13,2,7,false,false,false,false,false,74585.7
TXN_0000003450,CUST_000518,User-89311,Send Money,296.48,outflow,2024-07-10T13:51:56.532314+00:00,0.0,296.48,73214.19,1,13,2,7,false,false,false,false,false,73214.19
TXN_0000003451,CUST_000029,Agent-151,Agent Withdrawal,2910.04,outflow,2024-07-10T13:53:31.234800+00:00,0.0,2910.04,239445.78,3,13,2,7,false,false,false,false,false,239445.78
TXN_0000003452,CUST_000741,Okoa Jahazi,Others,5417.91,outflow,2024-07-10T13:53:37.983181+00:00,0.0,5417.91,173011.18,2,13,2,7,false,false,false,false,false,173011.18
TXN_0000003453,CUST_000884,Reversal,Others,41670.07,outflow,2024-07-10T13:53:44.704503+00:00,0.0,41670.07,23297.85,1,13,2,7,false,false,false,false,false,23297.85
TXN_0000003454,CUST_000046,Elitebet,Agent Withdrawal,3544.98,outflow,2024-07-10T13:54:11.216195+00:00,0.0,3544.98,280262.77,1,13,2,7,false,false,true,false,false,280262.77
TXN_0000003455,CUST_000251,User-32869,Received Money,332.48,inflow,2024-07-10T13:54:31.533128+00:00,332.48,0.0,207897.03,1,13,2,7,false,false,false,false,false,207897.03
TXN_0000003456,CUST_000922,Agent-778,Agent Deposit,4295.6,inflow,2024-07-10T13:54:32.861329+00:00,4295.6,0.0,145652.22,1,13,2,7,false,false,false,false,false,145652.22
TXN_0000003457,CUST_000871,Agent-272,Agent Deposit,8001.37,inflow,2024-07-10T13:55:30.819172+00:00,8001.37,0.0,61174.99,1,13,2,7,false,false,false,false,false,61174.99
TXN_0000003458,CUST_000503,Betway,Agent Deposit,3311.8,inflow,2024-07-10T13:56:14.434576+00:00,3311.8,0.0,476139.21,2,13,2,7,false,false,true,false,false,476139.21
TXN_0000003459,CUST_000122,Merchant-9617,Lipa Na M-PESA (Buy Goods),308.68,outflow,2024-07-10T13:59:37.940196+00:00,0.0,308.68,262288.75,2,13,2,7,false,false,false,false,false,262288.75
TXN_0000003460,CUST_000191,User-30241,Received Money,8896.3,inflow,2024-07-10T14:02:20.235062+00:00,8896.3,0.0,166569.88,2,14,2,7,false,false,false,false,false,166569.88
TXN_0000003461,CUST_000289,User-30918,Received Money,174.38,inflow,2024-07-10T14:03:23.739331+00:00,174.38,0.0,121332.92,1,14,2,7,false,false,false,false,false,121332.92
TXN_0000003462,CUST_000838,User-68894,Received Money,2747.8,inflow,2024-07-10T14:03:43.053698+00:00,2747.8,0.0,89740.94,1,14,2,7,false,false,false,false,false,89740.94
TXN_0000003463,CUST_000821,User-58936,Send Money,479.94,outflow,2024-07-10T14:06:07.974900+00:00,0.0,479.94,270114.5,1,14,2,7,false,false,false,false,false,270114.5
TXN_0000003464,CUST_000236,User-55892,Received Money,1222.77,inflow,2024-07-10T14:06:26.230891+00:00,1222.77,0.0,169025.1,2,14,2,7,false,false,false,false,false,169025.1
TXN_0000003465,CUST_000484,User-65516,Received Money,166.12,inflow,2024-07-10T14:07:33.064380+00:00,166.12,0.0,292348.91,2,14,2,7,false,false,false,false,false,292348.91
TXN_0000003466,CUST_000482,Agent-626,Agent Deposit,468.75,inflow,2024-07-10T14:07:47.386199+00:00,468.75,0.0,96066.72,1,14,2,7,false,false,false,false,false,96066.72
TXN_0000003467,CUST_000511,User-67370,Send Money,9277.6,outflow,2024-07-10T14:11:01.314297+00:00,0.0,9277.6,134582.45,1,14,2,7,false,false,false,false,false,134582.45
TXN_0000003468,CUST_000411,User-71332,Send Money,3359.61,outflow,2024-07-10T14:14:25.477538+00:00,0.0,3359.61,233876.19,1,14,2,7,false,false,false,false,false,233876.19
TXN_0000003469,CUST_000941,PayPal,Send Money,1933.71,outflow,2024-07-10T14:15:16.830513+00:00,0.0,1933.71,308749.27,2,14,2,7,false,false,false,true,false,308749.27
TXN_0000003470,CUST_000874,User-93572,Received Money,7015.39,inflow,2024-07-10T14:18:31.922240+00:00,7015.39,0.0,251433.21,3,14,2,7,false,false,false,false,false,251433.21
TXN_0000003471,CUST_000410,User-53694,Received Money,2155.74,inflow,2024-07-10T14:19:09.676827+00:00,2155.74,0.0,439993.95,2,14,2,7,false,false,false,false,false,439993.95
TXN_0000003472,CUST_000174,Agent-168,Agent Deposit,1467.82,inflow,2024-07-10T14:21:05.203560+00:00,1467.82,0.0,304850.93,2,14,2,7,false,false,false,false,false,304850.93
TXN_0000003473,CUST_000711,Agent-804,Agent Withdrawal,1562.16,outflow,2024-07-10T14:22:20.885700+00:00,0.0,1562.16,109246.93,1,14,2,7,false,false,false,false,false,109246.93
TXN_0000003474,CUST_000569,User-78089,Send Money,4407.14,outflow,2024-07-10T14:31:16.252312+00:00,0.0,4407.14,137439.64,2,14,2,7,false,false,false,false,false,137439.64
TXN_0000003475,CUST_000947,User-58655,Received Money,582.64,inflow,2024-07-10T14:34:59.843673+00:00,582.64,0.0,120038.89,1,14,2,7,false,false,false,false,false,120038.89
TXN_0000003476,CUST_000982,User-44888,Send Money,3230.7,outflow,2024-07-10T14:40:57.253572+00:00,0.0,3230.7,110156.59,1,14,2,7,false,false,false,false,false,110156.59
TXN_0000003477,CUST_000988,Agent-941,Agent Deposit,2535.84,inflow,2024-07-10T14:42:01.519084+00:00,2535.84,0.0,427181.16,2,14,2,7,false,false,false,false,false,427181.16
TXN_0000003478,CUST_000229,Merchant-8848,Lipa Na M-PESA (Buy Goods),2006.85,outflow,2024-07-10T14:42:23.166498+00:00,0.0,2006.85,38269.23,1,14,2,7,false,false,false,false,false,38269.23
TXN_0000003479,CUST_000604,Fuliza,Others,264.22,outflow,2024-07-10T14:48:58.165903+00:00,0.0,264.22,177338.32,1,14,2,7,false,false,false,false,false,177338.32
TXN_0000003480,CUST_000696,User-59571,Received Money,2536.51,inflow,2024-07-10T14:50:55.246674+00:00,2536.51,0.0,90446.17,1,14,2,7,false,false,false,false,false,90446.17
TXN_0000003481,CUST_000502,User-77026,Received Money,600.1,inflow,2024-07-10T14:53:23.657339+00:00,600.1,0.0,330077.39,3,14,2,7,false,false,false,false,false,330077.39
TXN_0000003482,CUST_000777,Agent-123,Agent Withdrawal,16460.09,outflow,2024-07-10T14:55:22.601269+00:00,0.0,16460.09,236658.28,2,14,2,7,false,false,false,false,false,236658.28
TXN_0000003483,CUST_000422,User-80387,Send Money,97.23,outflow,2024-07-10T14:56:03.863087+00:00,0.0,97.23,143062.88,1,14,2,7,false,false,false,false,true,143062.88
TXN_0000003484,CUST_000660,User-54670,Send Money,24527.24,outflow,2024-07-10T14:59:37.349708+00:00,0.0,24527.24,70617.78,1,14,2,7,false,false,false,false,false,70617.78
TXN_0000003485,CUST_000703,User-35936,Send Money,25487.92,outflow,2024-07-10T15:05:46.346857+00:00,0.0,25487.92,417509.93,2,15,2,7,false,false,false,false,false,417509.93
TXN_0000003486,CUST_000170,User-49698,Send Money,6557.97,outflow,2024-07-10T15:06:12.535268+00:00,0.0,6557.97,129216.36,1,15,2,7,false,false,false,false,false,129216.36
